,Unnamed: 0,time,open,high,low,close,Volume,Volume MA,avg_high_low,avg_open_close,avg_open_close_high_low,bid_price_from_open,bid_price_from_avg_open_close,bid_price_from_avg_high_low,bid_price_from_avg_open_close_high_low,ask_price_from_open,ask_price_from_avg_open_close,ask_price_from_avg_high_low,ask_price_from_avg_open_close_high_low
1051,1051,2021-01-21T09:31:50Z,27036.38,27037.39,27016.03,27037.38,0.090141,0.3954631999999974,27026.71,27036.88,27031.8,27027.68,27028.18,27018.01,27023.1,27045.08,27045.58,27035.41,27040.5
1052,1052,2021-01-21T09:31:51Z,27036.69,27036.69,27032.8,27033.29,0.843226,0.4358793499999975,27034.74,27034.99,27034.87,27027.99,27026.29,27026.04,27026.17,27045.39,27043.69,27043.44,27043.57
1053,1053,2021-01-21T09:31:53Z,27015.93,27028.4,27007.0,27010.36,0.530446,0.4550873999999974,27017.7,27013.14,27015.42,27007.23,27004.44,27009.0,27006.72,27024.63,27021.84,27026.4,27024.12
1054,1054,2021-01-21T09:31:54Z,27015.93,27019.59,27005.5,27018.97,0.23068400000000006,0.4652500999999973,27012.54,27017.45,27015.0,27007.23,27008.75,27003.84,27006.3,27024.63,27026.15,27021.24,27023.7
1055,1055,2021-01-21T09:31:55Z,27026.89,27039.97,27026.89,27039.97,0.296833,0.4614523999999973,27033.43,27033.43,27033.43,27018.19,27024.73,27024.73,27024.73,27035.59,27042.13,27042.13,27042.13
1056,1056,2021-01-21T09:31:56Z,27046.95,27047.02,27038.45,27038.45,0.020186000000000003,0.4610189499999973,27042.74,27042.7,27042.72,27038.25,27034.0,27034.04,27034.02,27055.65,27051.4,27051.44,27051.42
1057,1057,2021-01-21T09:31:57Z,27047.02,27056.53,27047.02,27056.53,0.194008,0.4644790499999973,27051.78,27051.78,27051.78,27038.32,27043.08,27043.08,27043.08,27055.72,27060.48,27060.48,27060.48
1058,1058,2021-01-21T09:31:58Z,27063.41,27066.51,27046.06,27066.51,0.7790050000000001,0.4930793499999974,27056.28,27064.96,27060.62,27054.71,27056.26,27047.58,27051.92,27072.11,27073.66,27064.98,27069.32
1059,1059,2021-01-21T09:31:59Z,27067.72,27075.3,27067.72,27075.3,0.443702,0.5127441499999973,27071.51,27071.51,27071.51,27059.02,27062.81,27062.81,27062.81,27076.42,27080.21,27080.21,27080.21
1060,1060,2021-01-21T09:32:00Z,27075.3,27095.61,27075.3,27095.61,1.085365,0.5664681499999973,27085.46,27085.46,27085.46,27066.6,27076.76,27076.76,27076.76,27084.0,27094.16,27094.16,27094.16
1061,1061,2021-01-21T09:32:01Z,27102.6,27119.17,27086.03,27119.17,0.161922,0.5651747999999973,27102.6,27110.88,27106.74,27093.9,27102.18,27093.9,27098.04,27111.3,27119.58,27111.3,27115.44
1062,1062,2021-01-21T09:32:02Z,27116.86,27116.86,27116.86,27116.86,0.06059,0.5287819999999972,27116.86,27116.86,27116.86,27108.16,27108.16,27108.16,27108.16,27125.56,27125.56,27125.56,27125.56
1063,1063,2021-01-21T09:32:03Z,27105.71,27118.79,27091.34,27091.34,0.17386,0.5271623999999973,27105.06,27098.52,27101.8,27097.01,27089.82,27096.36,27093.1,27114.41,27107.22,27113.76,27110.5
1064,1064,2021-01-21T09:32:04Z,27113.95,27113.95,27113.94,27113.94,0.0065,0.4972698499999974,27113.94,27113.94,27113.94,27105.25,27105.24,27105.24,27105.24,27122.65,27122.64,27122.64,27122.64
1065,1065,2021-01-21T09:32:05Z,27085.32,27113.92,27062.57,27062.57,0.267899,0.5104297499999972,27088.24,27073.94,27081.1,27076.62,27065.24,27079.54,27072.4,27094.02,27082.64,27096.94,27089.8
1066,1066,2021-01-21T09:32:06Z,27091.41,27091.41,27052.93,27052.93,0.021,0.4852302999999973,27072.17,27072.17,27072.17,27082.71,27063.47,27063.47,27063.47,27100.11,27080.87,27080.87,27080.87
1067,1067,2021-01-21T09:32:07Z,27072.24,27072.25,27070.77,27070.77,0.102,0.3908393999999974,27071.51,27071.5,27071.51,27063.54,27062.8,27062.81,27062.81,27080.94,27080.2,27080.21,27080.21
1068,1068,2021-01-21T09:32:08Z,27082.89,27082.89,27056.95,27056.95,0.023997,0.38038204999999736,27069.92,27069.92,27069.92,27074.19,27061.22,27061.22,27061.22,27091.59,27078.62,27078.62,27078.62
1069,1069,2021-01-21T09:32:09Z,27055.1,27066.93,27052.93,27065.45,0.14935,0.2754913999999974,27059.93,27060.28,27060.1,27046.4,27051.58,27051.23,27051.4,27063.8,27068.98,27068.63,27068.8
1070,1070,2021-01-21T09:32:10Z,27062.46,27062.46,27062.46,27062.46,0.013441,0.27470774999999736,27062.46,27062.46,27062.46,27053.76,27053.76,27053.76,27053.76,27071.16,27071.16,27071.16,27071.16
1071,1071,2021-01-21T09:32:11Z,27074.38,27083.73,27074.38,27083.73,0.091776,0.2747894999999974,27079.06,27079.06,27079.06,27065.68,27070.36,27070.36,27070.36,27083.08,27087.76,27087.76,27087.76
1072,1072,2021-01-21T09:32:12Z,27080.62,27080.62,27080.62,27080.62,0.001473,0.2327018499999974,27080.62,27080.62,27080.62,27071.92,27071.92,27071.92,27071.92,27089.32,27089.32,27089.32,27089.32
1073,1073,2021-01-21T09:32:13Z,27057.45,27058.15,27057.45,27057.46,0.091619,0.21076049999999732,27057.8,27057.46,27057.63,27048.75,27048.76,27049.1,27048.93,27066.15,27066.16,27066.5,27066.33
1074,1074,2021-01-21T09:32:14Z,27071.84,27071.85,27056.57,27056.57,0.7319140000000001,0.2358219999999973,27064.21,27064.2,27064.21,27063.14,27055.5,27055.51,27055.51,27080.54,27072.9,27072.91,27072.91
1075,1075,2021-01-21T09:32:15Z,27056.58,27082.14,27056.58,27082.12,0.040266,0.22299364999999727,27069.36,27069.35,27069.36,27047.88,27060.65,27060.66,27060.66,27065.28,27078.05,27078.06,27078.06
1076,1076,2021-01-21T09:32:16Z,27081.62,27081.62,27060.94,27060.94,0.213377,0.2326531999999973,27071.28,27071.28,27071.28,27072.92,27062.58,27062.58,27062.58,27090.32,27079.98,27079.98,27079.98
1077,1077,2021-01-21T09:32:17Z,27073.73,27080.57,27061.9,27072.24,0.037169,0.22481124999999733,27071.24,27072.98,27072.11,27065.03,27064.28,27062.54,27063.41,27082.43,27081.68,27079.94,27080.81
1078,1078,2021-01-21T09:32:18Z,27052.94,27052.94,27051.13,27051.13,0.049128,0.18831739999999736,27052.04,27052.04,27052.04,27044.24,27043.34,27043.34,27043.34,27061.64,27060.74,27060.74,27060.74
1079,1079,2021-01-21T09:32:19Z,27076.98,27076.98,27076.98,27076.98,0.00473,0.16636879999999735,27076.98,27076.98,27076.98,27068.28,27068.28,27068.28,27068.28,27085.68,27085.68,27085.68,27085.68
1080,1080,2021-01-21T09:32:20Z,27053.13,27053.13,27043.49,27043.49,0.094252,0.11681314999999735,27048.31,27048.31,27048.31,27044.43,27039.61,27039.61,27039.61,27061.83,27057.01,27057.01,27057.01
1081,1081,2021-01-21T09:32:21Z,27033.29,27046.65,27030.6,27041.24,0.012766,0.10935534999999734,27038.62,27037.26,27037.95,27024.59,27028.56,27029.92,27029.25,27041.99,27045.96,27047.32,27046.65
1082,1082,2021-01-21T09:32:22Z,27038.2,27042.73,27038.2,27042.73,0.06627000000000001,0.10963934999999732,27040.46,27040.46,27040.46,27029.5,27031.76,27031.76,27031.76,27046.9,27049.16,27049.16,27049.16
1083,1083,2021-01-21T09:32:23Z,27058.39,27058.39,27058.39,27058.39,0.006809999999999999,0.10128684999999736,27058.39,27058.39,27058.39,27049.69,27049.69,27049.69,27049.69,27067.09,27067.09,27067.09,27067.09
1084,1084,2021-01-21T09:32:25Z,27058.39,27073.06,27030.01,27030.01,0.150535,0.10848859999999737,27051.54,27044.2,27047.87,27049.69,27035.5,27042.84,27039.17,27067.09,27052.9,27060.24,27056.57
1085,1085,2021-01-21T09:32:26Z,27030.21,27045.71,27030.0,27030.0,0.143697,0.10227849999999736,27037.86,27030.1,27033.98,27021.51,27021.4,27029.16,27025.28,27038.91,27038.8,27046.56,27042.68
1086,1086,2021-01-21T09:32:27Z,27054.19,27054.19,27054.19,27054.19,0.000553,0.10125614999999737,27054.19,27054.19,27054.19,27045.49,27045.49,27045.49,27045.49,27062.89,27062.89,27062.89,27062.89
1087,1087,2021-01-21T09:32:28Z,27030.02,27047.31,27030.02,27047.3,0.031422000000000005,0.09772724999999736,27038.66,27038.66,27038.66,27021.32,27029.96,27029.96,27029.96,27038.72,27047.36,27047.36,27047.36
1088,1088,2021-01-21T09:32:29Z,27031.57,27034.63,27029.85,27029.85,0.195202,0.10628749999999736,27032.24,27030.71,27031.48,27022.87,27022.01,27023.54,27022.78,27040.27,27039.41,27040.94,27040.18
1089,1089,2021-01-21T09:32:30Z,27027.79,27027.79,27027.61,27027.61,0.094354,0.10353769999999736,27027.7,27027.7,27027.7,27019.09,27019.0,27019.0,27019.0,27036.49,27036.4,27036.4,27036.4
1090,1090,2021-01-21T09:32:31Z,27026.52,27051.02,27026.11,27051.02,0.288223,0.11727679999999735,27038.56,27038.77,27038.67,27017.82,27030.07,27029.86,27029.97,27035.22,27047.47,27047.26,27047.37
1091,1091,2021-01-21T09:32:32Z,27019.15,27019.15,27010.87,27010.87,0.046387,0.11500734999999734,27015.01,27015.01,27015.01,27010.45,27006.31,27006.31,27006.31,27027.85,27023.71,27023.71,27023.71
1092,1092,2021-01-21T09:32:33Z,27014.98,27014.98,27014.97,27014.97,0.180703,0.12396884999999735,27014.98,27014.98,27014.98,27006.28,27006.28,27006.28,27006.28,27023.68,27023.68,27023.68,27023.68
1093,1093,2021-01-21T09:32:34Z,27046.17,27046.18,27008.57,27008.57,0.24805,0.13179039999999734,27027.38,27027.37,27027.37,27037.47,27018.67,27018.68,27018.67,27054.87,27036.07,27036.08,27036.07
1094,1094,2021-01-21T09:32:35Z,27043.67,27046.13,27005.5,27005.52,0.068874,0.09863839999999738,27025.82,27024.6,27025.2,27034.97,27015.9,27017.12,27016.5,27052.37,27033.3,27034.52,27033.9
1095,1095,2021-01-21T09:32:36Z,27005.51,27040.34,27005.5,27005.5,0.275464,0.1103982999999974,27022.92,27005.5,27014.21,26996.81,26996.8,27014.22,27005.51,27014.21,27014.2,27031.62,27022.91
1096,1096,2021-01-21T09:32:37Z,27040.32,27040.32,27040.32,27040.32,0.001842,0.0998215499999974,27040.32,27040.32,27040.32,27031.62,27031.62,27031.62,27031.62,27049.02,27049.02,27049.02,27049.02
1097,1097,2021-01-21T09:32:38Z,27005.5,27031.57,27005.0,27005.0,0.763138,0.1361199999999974,27018.28,27005.25,27011.77,26996.8,26996.55,27009.58,27003.07,27014.2,27013.95,27026.98,27020.47
1098,1098,2021-01-21T09:32:39Z,27005.0,27005.0,27005.0,27005.0,0.048646,0.1360958999999974,27005.0,27005.0,27005.0,26996.3,26996.3,26996.3,26996.3,27013.7,27013.7,27013.7,27013.7
1099,1099,2021-01-21T09:32:40Z,27028.89,27031.1,27001.92,27001.92,0.249812,0.1483499999999974,27016.51,27015.4,27015.96,27020.19,27006.7,27007.81,27007.26,27037.59,27024.1,27025.21,27024.66
1100,1100,2021-01-21T09:32:41Z,27001.07,27010.0,27000.0,27004.05,4.74185,0.3807298999999974,27005.0,27002.56,27003.78,26992.37,26993.86,26996.3,26995.08,27009.77,27011.26,27013.7,27012.48
1101,1101,2021-01-21T09:32:42Z,27005.0,27008.03,27000.26,27004.34,0.082412,0.3842121999999974,27004.14,27004.67,27004.41,26996.3,26995.97,26995.44,26995.71,27013.7,27013.37,27012.84,27013.11
1102,1102,2021-01-21T09:32:43Z,27004.31,27017.8,27000.0,27017.8,1.050175,0.4334074499999974,27008.9,27011.06,27009.98,26995.61,27002.36,27000.2,27001.28,27013.01,27019.76,27017.6,27018.68
1103,1103,2021-01-21T09:32:44Z,27017.79,27035.09,27000.0,27000.0,0.044846,0.4353092499999974,27017.54,27008.9,27013.22,27009.09,27000.2,27008.84,27004.52,27026.49,27017.6,27026.24,27021.92
1104,1104,2021-01-21T09:32:45Z,27019.15,27024.68,27000.0,27000.86,0.031626999999999995,0.42936384999999744,27012.34,27010.0,27011.17,27010.45,27001.3,27003.64,27002.47,27027.85,27018.7,27021.04,27019.87
1105,1105,2021-01-21T09:32:46Z,27000.89,27000.89,27000.89,27000.89,0.040529,0.42420544999999743,27000.89,27000.89,27000.89,26992.19,26992.19,26992.19,26992.19,27009.59,27009.59,27009.59,27009.59
1106,1106,2021-01-21T09:32:47Z,27004.31,27013.44,27004.31,27013.44,0.00072,0.4242137999999974,27008.88,27008.88,27008.88,26995.61,27000.18,27000.18,27000.18,27013.01,27017.58,27017.58,27017.58
1107,1107,2021-01-21T09:32:48Z,27002.22,27005.34,27000.86,27000.86,0.008431000000000001,0.4230642499999974,27003.1,27001.54,27002.32,26993.52,26992.84,26994.4,26993.62,27010.92,27010.24,27011.8,27011.02
1108,1108,2021-01-21T09:32:49Z,27005.44,27027.78,27005.44,27027.78,0.127941,0.41970119999999744,27016.61,27016.61,27016.61,26996.74,27007.91,27007.91,27007.91,27014.14,27025.31,27025.31,27025.31
1109,1109,2021-01-21T09:32:50Z,27026.66,27030.78,27013.26,27030.78,0.130471,0.42150704999999744,27022.02,27028.72,27025.37,27017.96,27020.02,27013.32,27016.67,27035.36,27037.42,27030.72,27034.07
1110,1110,2021-01-21T09:32:51Z,27031.78,27071.16,27031.78,27071.16,0.5625939999999999,0.4352255999999975,27051.47,27051.47,27051.47,27023.08,27042.77,27042.77,27042.77,27040.48,27060.17,27060.17,27060.17
1111,1111,2021-01-21T09:32:52Z,27068.66,27068.66,27068.66,27068.66,0.0036,0.4330862499999976,27068.66,27068.66,27068.66,27059.96,27059.96,27059.96,27059.96,27077.36,27077.36,27077.36,27077.36
1112,1112,2021-01-21T09:32:53Z,27069.55,27073.06,27052.18,27073.06,0.192435,0.4336728499999976,27062.62,27071.3,27066.96,27060.85,27062.6,27053.92,27058.26,27078.25,27080.0,27071.32,27075.66
1113,1113,2021-01-21T09:32:54Z,27073.94,27083.95,27068.84,27073.35,0.7958569999999999,0.4610631999999976,27076.4,27073.64,27075.02,27065.24,27064.94,27067.7,27066.32,27082.64,27082.34,27085.1,27083.72
1114,1114,2021-01-21T09:32:55Z,27074.35,27082.59,27072.7,27072.7,0.015844999999999998,0.4584117499999977,27077.64,27073.52,27075.58,27065.65,27064.82,27068.94,27066.88,27083.05,27082.22,27086.34,27084.28
1115,1115,2021-01-21T09:32:56Z,27083.92,27083.92,27063.73,27083.9,0.086136,0.4489453499999977,27073.82,27083.91,27078.87,27075.22,27075.21,27065.12,27070.17,27092.62,27092.61,27082.52,27087.57
1116,1116,2021-01-21T09:32:57Z,27082.6,27088.13,27082.6,27088.13,0.061577,0.4519320999999977,27085.36,27085.36,27085.36,27073.9,27076.66,27076.66,27076.66,27091.3,27094.06,27094.06,27094.06
1117,1117,2021-01-21T09:32:58Z,27088.13,27088.13,27033.07,27046.02,0.341364,0.4308433999999977,27060.6,27067.08,27063.84,27079.43,27058.38,27051.9,27055.14,27096.83,27075.78,27069.3,27072.54
1118,1118,2021-01-21T09:32:59Z,27088.05,27088.05,27052.59,27082.5,0.013755000000000002,0.4290988499999977,27070.32,27085.28,27077.8,27079.35,27076.58,27061.62,27069.1,27096.75,27093.98,27079.02,27086.5
1119,1119,2021-01-21T09:33:00Z,27044.48,27088.12,27044.48,27088.12,0.863032,0.4597598499999977,27066.3,27066.3,27066.3,27035.78,27057.6,27057.6,27057.6,27053.18,27075.0,27075.0,27075.0
1120,1120,2021-01-21T09:33:01Z,27088.13,27088.13,27081.08,27081.08,0.014522,0.22339344999999766,27084.61,27084.61,27084.61,27079.43,27075.91,27075.91,27075.91,27096.83,27093.31,27093.31,27093.31
1121,1121,2021-01-21T09:33:02Z,27088.08,27088.13,27077.4,27088.13,0.095702,0.22405794999999773,27082.76,27088.11,27085.44,27079.38,27079.41,27074.06,27076.74,27096.78,27096.81,27091.46,27094.14
1122,1122,2021-01-21T09:33:03Z,27088.12,27103.29,27088.12,27089.57,0.131074,0.1781028999999977,27095.7,27088.84,27092.28,27079.42,27080.14,27087.0,27083.58,27096.82,27097.54,27104.4,27100.98
1123,1123,2021-01-21T09:33:04Z,27103.29,27120.0,27100.36,27119.98,0.417257,0.1967234499999977,27110.18,27111.64,27110.91,27094.59,27102.94,27101.48,27102.21,27111.99,27120.34,27118.88,27119.61
1124,1124,2021-01-21T09:33:05Z,27119.98,27120.0,27112.18,27120.0,2.50636,0.3204600999999977,27116.09,27119.99,27118.04,27111.28,27111.29,27107.39,27109.34,27128.68,27128.69,27124.79,27126.74
1125,1125,2021-01-21T09:33:06Z,27120.0,27123.9,27118.39,27123.9,3.612167,0.4990419999999977,27121.14,27121.95,27121.55,27111.3,27113.25,27112.44,27112.85,27128.7,27130.65,27129.84,27130.25
1126,1126,2021-01-21T09:33:07Z,27118.39,27139.11,27118.39,27121.48,0.052334000000000006,0.5016226999999978,27128.75,27119.94,27124.34,27109.69,27111.24,27120.05,27115.64,27127.09,27128.64,27137.45,27133.04
1127,1127,2021-01-21T09:33:08Z,27123.7,27123.7,27119.93,27119.93,0.036916,0.5030469499999978,27121.82,27121.82,27121.82,27115.0,27113.12,27113.12,27113.12,27132.4,27130.52,27130.52,27130.52
1128,1128,2021-01-21T09:33:09Z,27119.93,27131.65,27116.84,27131.65,0.78776,0.5360378999999977,27124.25,27125.79,27125.02,27111.23,27117.09,27115.55,27116.32,27128.63,27134.49,27132.95,27133.72
1129,1129,2021-01-21T09:33:10Z,27131.65,27146.65,27126.32,27126.32,0.6117560000000001,0.5601021499999977,27136.48,27128.98,27132.74,27122.95,27120.28,27127.78,27124.04,27140.35,27137.68,27145.18,27141.44
1130,1130,2021-01-21T09:33:11Z,27146.65,27149.81,27146.65,27149.81,0.015662,0.5327555499999977,27148.23,27148.23,27148.23,27137.95,27139.53,27139.53,27139.53,27155.35,27156.93,27156.93,27156.93
1131,1131,2021-01-21T09:33:12Z,27144.07,27144.71,27144.07,27144.71,0.024604,0.5338057499999977,27144.39,27144.39,27144.39,27135.37,27135.69,27135.69,27135.69,27152.77,27153.09,27153.09,27153.09
1132,1132,2021-01-21T09:33:13Z,27149.78,27149.78,27134.36,27134.36,0.002099,0.5242889499999978,27142.07,27142.07,27142.07,27141.08,27133.37,27133.37,27133.37,27158.48,27150.77,27150.77,27150.77
1133,1133,2021-01-21T09:33:14Z,27134.86,27136.13,27122.7,27136.13,0.139249,0.4914585499999977,27129.42,27135.5,27132.46,27126.16,27126.8,27120.72,27123.76,27143.56,27144.2,27138.12,27141.16
1134,1134,2021-01-21T09:33:15Z,27110.63,27110.63,27107.5,27107.5,0.039509,0.4926417499999977,27109.06,27109.06,27109.06,27101.93,27100.36,27100.36,27100.36,27119.33,27117.76,27117.76,27117.76
1135,1135,2021-01-21T09:33:16Z,27107.49,27133.7,27107.49,27133.7,0.238857,0.5002777999999977,27120.6,27120.6,27120.6,27098.79,27111.9,27111.9,27111.9,27116.19,27129.3,27129.3,27129.3
1136,1136,2021-01-21T09:33:17Z,27131.94,27135.26,27131.94,27135.26,0.102955,0.5023466999999977,27133.6,27133.6,27133.6,27123.24,27124.9,27124.9,27124.9,27140.64,27142.3,27142.3,27142.3
1137,1137,2021-01-21T09:33:18Z,27135.18,27135.18,27135.17,27135.17,0.022296,0.4863932999999977,27135.18,27135.18,27135.18,27126.48,27126.48,27126.48,27126.48,27143.88,27143.88,27143.88,27143.88
1138,1138,2021-01-21T09:33:19Z,27134.38,27135.26,27134.38,27135.26,0.06288400000000001,0.4888497499999978,27134.82,27134.82,27134.82,27125.68,27126.12,27126.12,27126.12,27143.08,27143.52,27143.52,27143.52
1139,1139,2021-01-21T09:33:20Z,27135.24,27136.81,27135.24,27136.81,0.011174,0.44625684999999776,27136.02,27136.02,27136.02,27126.54,27127.32,27127.32,27127.32,27143.94,27144.72,27144.72,27144.72
1140,1140,2021-01-21T09:33:21Z,27134.79,27142.86,27118.39,27118.39,0.027737,0.4469175999999978,27130.62,27126.59,27128.61,27126.09,27117.89,27121.92,27119.91,27143.49,27135.29,27139.32,27137.31
1141,1141,2021-01-21T09:33:22Z,27118.39,27132.0,27118.37,27132.0,0.034704,0.4438676999999978,27125.18,27125.2,27125.19,27109.69,27116.5,27116.48,27116.49,27127.09,27133.9,27133.88,27133.89
1142,1142,2021-01-21T09:33:23Z,27130.44,27130.44,27119.93,27119.93,0.01941,0.43828449999999786,27125.18,27125.18,27125.18,27121.74,27116.48,27116.48,27116.48,27139.14,27133.88,27133.88,27133.88
1143,1143,2021-01-21T09:33:24Z,27119.93,27120.0,27112.19,27119.87,0.038017,0.4193224999999979,27116.1,27119.9,27118.0,27111.23,27111.2,27107.4,27109.3,27128.63,27128.6,27124.8,27126.7
1144,1144,2021-01-21T09:33:25Z,27115.13,27115.13,27115.13,27115.13,0.030930000000000006,0.29555099999999784,27115.13,27115.13,27115.13,27106.43,27106.43,27106.43,27106.43,27123.83,27123.83,27123.83,27123.83
1145,1145,2021-01-21T09:33:26Z,27112.47,27112.47,27101.05,27101.05,0.008967000000000001,0.11539099999999787,27106.76,27106.76,27106.76,27103.77,27098.06,27098.06,27098.06,27121.17,27115.46,27115.46,27115.46
1146,1146,2021-01-21T09:33:28Z,27115.14,27130.76,27115.14,27126.75,0.107408,0.11814469999999785,27122.95,27120.94,27121.95,27106.44,27112.24,27114.25,27113.25,27123.84,27129.64,27131.65,27130.65
1147,1147,2021-01-21T09:33:32Z,27120.67,27120.79,27120.67,27120.79,0.026798,0.11763879999999785,27120.73,27120.73,27120.73,27111.97,27112.03,27112.03,27112.03,27129.37,27129.43,27129.43,27129.43
1148,1148,2021-01-21T09:33:33Z,27116.15,27122.65,27116.15,27122.65,0.0135,0.07892579999999785,27119.4,27119.4,27119.4,27107.45,27110.7,27110.7,27110.7,27124.85,27128.1,27128.1,27128.1
1149,1149,2021-01-21T09:33:34Z,27123.65,27135.18,27123.65,27135.18,0.01163,0.048919499999997854,27129.42,27129.42,27129.42,27114.95,27120.72,27120.72,27120.72,27132.35,27138.12,27138.12,27138.12
1150,1150,2021-01-21T09:33:35Z,27132.02,27141.86,27132.02,27141.86,0.046896,0.05048119999999785,27136.94,27136.94,27136.94,27123.32,27128.24,27128.24,27128.24,27140.72,27145.64,27145.64,27145.64
1151,1151,2021-01-21T09:33:36Z,27119.83,27119.83,27119.82,27119.82,0.093804,0.05394119999999784,27119.82,27119.82,27119.83,27111.13,27111.12,27111.12,27111.13,27128.53,27128.52,27128.52,27128.53
1152,1152,2021-01-21T09:33:37Z,27138.27,27138.27,27138.27,27138.27,0.00049,0.05386074999999785,27138.27,27138.27,27138.27,27129.57,27129.57,27129.57,27129.57,27146.97,27146.97,27146.97,27146.97
1153,1153,2021-01-21T09:33:38Z,27121.13,27121.13,27103.02,27103.02,0.056998,0.04974819999999785,27112.08,27112.08,27112.08,27112.43,27103.38,27103.38,27103.38,27129.83,27120.78,27120.78,27120.78
1154,1154,2021-01-21T09:33:41Z,27102.12,27102.12,27097.12,27097.12,0.017286000000000003,0.04863704999999785,27099.62,27099.62,27099.62,27093.42,27090.92,27090.92,27090.92,27110.82,27108.32,27108.32,27108.32
1155,1155,2021-01-21T09:33:42Z,27100.93,27105.62,27093.81,27102.12,0.13333699999999998,0.043361049999997854,27099.72,27101.52,27100.62,27092.23,27092.82,27091.02,27091.92,27109.63,27110.22,27108.42,27109.32
1156,1156,2021-01-21T09:33:43Z,27101.12,27101.12,27083.95,27083.95,0.360136,0.05622009999999785,27092.54,27092.54,27092.54,27092.42,27083.84,27083.84,27083.84,27109.82,27101.24,27101.24,27101.24
1157,1157,2021-01-21T09:33:44Z,27083.95,27092.9,27083.95,27092.9,0.072119,0.05871124999999785,27088.43,27088.43,27088.43,27075.25,27079.73,27079.73,27079.73,27092.65,27097.13,27097.13,27097.13
1158,1158,2021-01-21T09:33:45Z,27083.95,27083.95,27083.95,27083.95,0.002465,0.05569029999999785,27083.95,27083.95,27083.95,27075.25,27075.25,27075.25,27075.25,27092.65,27092.65,27092.65,27092.65
1159,1159,2021-01-21T09:33:46Z,27100.0,27107.52,27084.66,27084.66,0.009839,0.055623549999997836,27096.09,27092.33,27094.21,27091.3,27083.63,27087.39,27085.51,27108.7,27101.03,27104.79,27102.91
1160,1160,2021-01-21T09:33:47Z,27104.71,27121.81,27104.71,27121.81,0.435608,0.07601709999999785,27113.26,27113.26,27113.26,27096.01,27104.56,27104.56,27104.56,27113.41,27121.96,27121.96,27121.96
1161,1161,2021-01-21T09:33:48Z,27100.93,27100.93,27100.91,27100.91,0.021951,0.07537944999999785,27100.92,27100.92,27100.92,27092.23,27092.22,27092.22,27092.22,27109.63,27109.62,27109.62,27109.62
1162,1162,2021-01-21T09:33:49Z,27100.91,27100.91,27089.42,27089.42,0.02291,0.07555444999999786,27095.16,27095.16,27095.16,27092.21,27086.46,27086.46,27086.46,27109.61,27103.86,27103.86,27103.86
1163,1163,2021-01-21T09:33:51Z,27119.82,27119.82,27119.82,27119.82,0.029199,0.07511354999999785,27119.82,27119.82,27119.82,27111.12,27111.12,27111.12,27111.12,27128.52,27128.52,27128.52,27128.52
1164,1164,2021-01-21T09:33:52Z,27116.15,27116.15,27116.12,27116.13,0.021384,0.07463624999999786,27116.14,27116.14,27116.14,27107.45,27107.44,27107.44,27107.44,27124.85,27124.84,27124.84,27124.84
1165,1165,2021-01-21T09:33:53Z,27116.11,27116.12,27102.82,27110.31,0.126389,0.08050734999999787,27109.47,27113.21,27111.34,27107.41,27104.51,27100.77,27102.64,27124.81,27121.91,27118.17,27120.04
1166,1166,2021-01-21T09:33:54Z,27094.68,27094.68,27094.68,27094.68,0.1833,0.08430194999999788,27094.68,27094.68,27094.68,27085.98,27085.98,27085.98,27085.98,27103.38,27103.38,27103.38,27103.38
1167,1167,2021-01-21T09:33:55Z,27112.88,27112.88,27112.88,27112.88,0.000368,0.08298044999999786,27112.88,27112.88,27112.88,27104.18,27104.18,27104.18,27104.18,27121.58,27121.58,27121.58,27121.58
1168,1168,2021-01-21T09:33:56Z,27105.82,27105.82,27086.91,27086.91,0.113246,0.08796774999999786,27096.36,27096.36,27096.36,27097.12,27087.66,27087.66,27087.66,27114.52,27105.06,27105.06,27105.06
1169,1169,2021-01-21T09:33:57Z,27101.39,27115.44,27101.39,27115.44,0.290824,0.10192744999999784,27108.42,27108.42,27108.42,27092.69,27099.72,27099.72,27099.72,27110.09,27117.12,27117.12,27117.12
1170,1170,2021-01-21T09:33:58Z,27095.55,27100.96,27095.55,27100.96,0.012359,0.10020059999999784,27098.25,27098.25,27098.25,27086.85,27089.55,27089.55,27089.55,27104.25,27106.95,27106.95,27106.95
1171,1171,2021-01-21T09:34:00Z,27104.42,27104.42,27104.42,27104.42,0.00486,0.09575339999999784,27104.42,27104.42,27104.42,27095.72,27095.72,27095.72,27095.72,27113.12,27113.12,27113.12,27113.12
1172,1172,2021-01-21T09:34:01Z,27114.93,27114.93,27114.93,27114.93,0.00598,0.09602789999999783,27114.93,27114.93,27114.93,27106.23,27106.23,27106.23,27106.23,27123.63,27123.63,27123.63,27123.63
1173,1173,2021-01-21T09:34:02Z,27107.54,27129.93,27107.54,27129.93,0.153321,0.10084404999999784,27118.74,27118.74,27118.74,27098.84,27110.04,27110.04,27110.04,27116.24,27127.44,27127.44,27127.44
1174,1174,2021-01-21T09:34:03Z,27118.83,27120.71,27116.87,27120.71,0.02,0.10097974999999784,27118.79,27119.77,27119.28,27110.13,27111.07,27110.09,27110.58,27127.53,27128.47,27127.49,27127.98
1175,1175,2021-01-21T09:34:04Z,27121.05,27121.05,27119.87,27120.41,0.02375,0.09550039999999783,27120.46,27120.73,27120.6,27112.35,27112.03,27111.76,27111.9,27129.75,27129.43,27129.16,27129.3
